"조회기간","시도","시군구","용도업종(소)","판매량"
"2017-01","충청북도","충주시","목재.나무","360351"
"2017-01","충청북도","충주시","펄프.종이","2805238"
"2017-01","충청북도","충주시","출판.인쇄","121505"
"2017-01","충청북도","충주시","1차금속","10398988"
"2017-01","충청북도","충주시","전철","779520"
"2017-01","충청북도","충주시","조립금속","14415098"
"2017-01","충청북도","충주시","기타기계","3153079"
"2017-01","충청북도","충주시","사무기기","184331"
"2017-01","충청북도","충주시","전기기기","5434191"
"2017-01","충청북도","충주시","영상.음향","8318288"
"2017-01","충청북도","충주시","의료.광학","2642550"
"2017-01","충청북도","충주시","자동차","10251570"
"2017-01","충청북도","충주시","기타운송","694666"
"2017-01","충청북도","충주시","가구및기타","1344185"
"2017-01","충청북도","충주시","재생재료","65680"
"2017-01","충청북도","충주시","식료품제조","6432183"
"2017-01","충청북도","충주시","음료품제조","934256"
"2017-01","충청북도","충주시","섬유","2585632"
"2017-01","충청북도","충주시","의복.모피","47079"
"2017-01","충청북도","충주시","가죽.신발","129781"
"2017-01","충청북도","충주시","석유정제","42525"
"2017-01","충청북도","충주시","화학제품","10608066"
"2017-01","충청북도","충주시","고무.플라","4303412"
"2017-01","충청북도","충주시","유리","332494"
"2017-01","충청북도","충주시","시멘트","2693815"
"2017-01","충청남도","계룡시","가정용","4860045"
"2017-01","충청남도","계룡시","국군용","5083135"
"2017-01","충청남도","계룡시","기타공공용","654778"
"2017-01","충청남도","계룡시","관공용","2836809"
"2017-01","충청남도","계룡시","수도","211353"
"2017-01","충청남도","계룡시","사업자용","66997"
"2017-01","충청남도","계룡시","순수써비스","6570529"
"2017-01","충청남도","계룡시","농업.임업","276024"
"2017-01","충청남도","계룡시","어업","70"
"2017-01","충청남도","계룡시","목재.나무","5456"
"2017-01","충청남도","계룡시","출판.인쇄","598"
"2017-01","충청남도","계룡시","1차금속","169715"
"2017-01","충청남도","계룡시","조립금속","96354"
"2017-01","충청남도","계룡시","기타기계","33187"
"2017-01","충청남도","계룡시","전기기기","7105"
"2017-01","충청남도","계룡시","의료.광학","25661"
"2017-01","충청남도","계룡시","자동차","36454"
"2017-01","충청남도","계룡시","가구및기타","10599"
"2017-01","충청남도","계룡시","식료품제조","1227433"
"2017-01","충청남도","계룡시","음료품제조","3461"
"2017-01","충청남도","계룡시","화학제품","5805"
"2017-01","충청남도","계룡시","시멘트","110585"
"2017-01","충청남도","공주시","가정용","11601786"
"2017-01","충청남도","공주시","국군용","27058"
"2017-01","충청남도","공주시","기타공공용","4447452"
"2017-01","충청남도","공주시","관공용","2605202"
"2017-01","충청남도","공주시","수도","1457530"
"2017-01","충청남도","공주시","사업자용","68501"
"2017-01","충청남도","공주시","순수써비스","44185605"
"2017-01","충청남도","공주시","농업.임업","9274581"
"2017-01","충청남도","공주시","어업","43329"
"2017-01","충청남도","공주시","석탄.원유","8820"
"2017-01","충청남도","공주시","금속비금속","1291034"
"2017-01","충청남도","공주시","목재.나무","140352"
"2017-01","충청남도","공주시","펄프.종이","178675"
"2017-01","충청남도","공주시","출판.인쇄","749971"
"2017-01","충청남도","공주시","1차금속","809638"
"2017-01","충청남도","공주시","조립금속","1301504"
"2017-01","충청남도","공주시","기타기계","792961"
"2017-01","충청남도","공주시","전기기기","1246562"
"2017-01","충청남도","공주시","영상.음향","9572096"
"2017-01","충청남도","공주시","의료.광학","703662"
"2017-01","충청남도","공주시","자동차","792688"
"2017-01","충청남도","공주시","기타운송","149299"
"2017-01","충청남도","공주시","가구및기타","40171"
"2017-01","충청남도","공주시","재생재료","4950"
"2017-01","충청남도","공주시","식료품제조","3524376"
"2017-01","충청남도","공주시","음료품제조","114871"
"2017-01","충청남도","공주시","섬유","1443072"
"2017-01","충청남도","공주시","의복.모피","17042"
"2017-01","충청남도","공주시","가죽.신발","3282"
"2017-01","충청남도","공주시","화학제품","5399136"
"2017-01","충청남도","공주시","고무.플라","745634"
"2017-01","충청남도","공주시","유리","315373"
"2017-01","충청남도","공주시","시멘트","2302897"
"2017-01","충청남도","금산군","가정용","5553313"
"2017-01","충청남도","금산군","국군용","15555"
"2017-01","충청남도","금산군","기타공공용","1552866"
"2017-01","충청남도","금산군","관공용","2129786"
"2017-01","충청남도","금산군","수도","458305"
"2017-01","충청남도","금산군","사업자용","40680"
"2017-01","충청남도","금산군","순수써비스","20133764"
"2017-01","충청남도","금산군","농업.임업","5771634"
"2017-01","충청남도","금산군","어업","58962"
"2017-01","충청남도","금산군","석탄.원유","584"
"2017-01","충청남도","금산군","금속비금속","2025732"
"2017-01","충청남도","금산군","목재.나무","537284"
"2017-01","충청남도","금산군","펄프.종이","1050433"
"2017-01","충청남도","금산군","출판.인쇄","18126"
"2017-01","충청남도","금산군","1차금속","2392704"
"2017-01","충청남도","금산군","조립금속","1441404"
"2017-01","충청남도","금산군","기타기계","1872758"
"2017-01","충청남도","금산군","사무기기","19012"
"2017-01","충청남도","금산군","전기기기","919856"
"2017-01","충청남도","금산군","영상.음향","550170"
"2017-01","충청남도","금산군","의료.광학","360268"
"2017-01","충청남도","금산군","자동차","287965"
"2017-01","충청남도","금산군","기타운송","8802"
"2017-01","충청남도","금산군","가구및기타","191057"
"2017-01","충청남도","금산군","재생재료","139495"
"2017-01","충청남도","금산군","식료품제조","4607975"
"2017-01","충청남도","금산군","음료품제조","53908"
"2017-01","충청남도","금산군","섬유","951531"
"2017-01","충청남도","금산군","가죽.신발","19789"
"2017-01","충청남도","금산군","화학제품","2268727"
"2017-01","충청남도","금산군","고무.플라","34650412"
"2017-01","충청남도","금산군","유리","91481"
"2017-01","충청남도","금산군","시멘트","567904"
"2017-01","충청남도","논산시","가정용","13024572"
"2017-01","충청남도","논산시","국군용","2177833"
"2017-01","충청남도","논산시","기타공공용","5829016"
"2017-01","충청남도","논산시","관공용","3103959"
"2017-01","충청남도","논산시","수도","441168"
"2017-01","충청남도","논산시","사업자용","24842"
"2017-01","충청남도","논산시","순수써비스","39818181"
"2017-01","충청남도","논산시","농업.임업","23933716"
"2017-01","충청남도","논산시","어업","590677"
"2017-01","충청남도","논산시","금속비금속","468466"
"2017-01","충청남도","논산시","목재.나무","304488"
"2017-01","충청남도","논산시","펄프.종이","2247497"
"2017-01","충청남도","논산시","출판.인쇄","22014"
"2017-01","충청남도","논산시","1차금속","2823047"
"2017-01","충청남도","논산시","조립금속","1297646"
"2017-01","충청남도","논산시","기타기계","2297333"
"2017-01","충청남도","논산시","전기기기","1123883"
"2017-01","충청남도","논산시","영상.음향","1745551"
"2017-01","충청남도","논산시","의료.광학","361634"
"2017-01","충청남도","논산시","자동차","772377"
"2017-01","충청남도","논산시","기타운송","36067"
"2017-01","충청남도","논산시","가구및기타","457402"
"2017-01","충청남도","논산시","재생재료","213402"
"2017-01","충청남도","논산시","식료품제조","9218091"
"2017-01","충청남도","논산시","음료품제조","536942"
"2017-01","충청남도","논산시","섬유","2005108"
"2017-01","충청남도","논산시","의복.모피","21316"
"2017-01","충청남도","논산시","가죽.신발","67598"
"2017-01","충청남도","논산시","석유정제","27176"
"2017-01","충청남도","논산시","화학제품","5854974"
"2017-01","충청남도","논산시","고무.플라","2011187"
"2017-01","충청남도","논산시","유리","5850779"
"2017-01","충청남도","논산시","시멘트","2764433"
"2017-01","충청남도","당진시","가정용","19823151"
"2017-01","충청남도","당진시","국군용","55702"
"2017-01","충청남도","당진시","기타공공용","3010831"
"2017-01","충청남도","당진시","관공용","3801518"
"2017-01","충청남도","당진시","수도","1433529"
"2017-01","충청남도","당진시","사업자용","225250"
"2017-01","충청남도","당진시","순수써비스","57697123"
"2017-01","충청남도","당진시","농업.임업","10152358"
"2017-01","충청남도","당진시","어업","483793"
"2017-01","충청남도","당진시","금속비금속","6572023"
"2017-01","충청남도","당진시","목재.나무","336678"
"2017-01","충청남도","당진시","펄프.종이","60473"
"2017-01","충청남도","당진시","출판.인쇄","4148"
"2017-01","충청남도","당진시","1차금속","782395641"
"2017-01","충청남도","당진시","조립금속","6721597"
"2017-01","충청남도","당진시","기타기계","4267344"
"2017-01","충청남도","당진시","사무기기","6827"
"2017-01","충청남도","당진시","전기기기","4955504"
"2017-01","충청남도","당진시","영상.음향","1348354"
"2017-01","충청남도","당진시","의료.광학","43702120"
"2017-01","충청남도","당진시","자동차","21671112"
"2017-01","충청남도","당진시","기타운송","980747"
"2017-01","충청남도","당진시","가구및기타","767432"
"2017-01","충청남도","당진시","재생재료","94936"
"2017-01","충청남도","당진시","식료품제조","5542534"
"2017-01","충청남도","당진시","음료품제조","91210"
"2017-01","충청남도","당진시","섬유","2953892"
"2017-01","충청남도","당진시","의복.모피","12176"
"2017-01","충청남도","당진시","가죽.신발","1255"
"2017-01","충청남도","당진시","석유정제","453823"
"2017-01","충청남도","당진시","화학제품","4780608"
"2017-01","충청남도","당진시","고무.플라","6386151"
"2017-01","충청남도","당진시","유리","3440427"
"2017-01","충청남도","당진시","시멘트","15544623"
"2017-01","충청남도","보령시","가정용","11024513"
"2017-01","충청남도","보령시","국군용","527505"
"2017-01","충청남도","보령시","기타공공용","1639354"
"2017-01","충청남도","보령시","관공용","1913702"
